"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"jailbreak_escape","GFS h+ + pruning ",4,true,6,351010,2313156,439980
"jailbreak_escape","GFS h+ + pruning ",5,true,6,351018,2313309,449645
"jailbreak_escape","GFS h+ + pruning ",6,true,6,351452,2316114,452214
"jailbreak_escape","GFS h+ + pruning ",7,true,6,351020,2313293,494307
"jailbreak_escape","GFS h+ + pruning ",8,true,6,351444,2316015,496089
"jailbreak_escape","GFS h+ + pruning ",9,true,6,351444,2316015,494697
"jailbreak_escape","GFS h+ + pruning ",10,true,6,351493,2316765,496957
"jailbreak_escape","GFS h_max + pruning ",1,true,6,66531,814888,152261
"jailbreak_escape","GFS h_max + pruning ",2,true,6,66513,814563,153433
"jailbreak_escape","GFS h_max + pruning ",3,true,6,66977,819918,154382
"jailbreak_escape","GFS h_max + pruning ",4,true,6,66516,814630,152357
"jailbreak_escape","GFS h_max + pruning ",5,true,6,66546,815058,153488
"jailbreak_escape","GFS h_max + pruning ",6,true,6,66754,816793,154773
"jailbreak_escape","GFS h_max + pruning ",7,true,6,66540,814902,154232
"jailbreak_escape","GFS h_max + pruning ",8,true,6,66793,817356,155269
"jailbreak_escape","GFS h_max + pruning ",9,true,6,66793,817356,156043
"jailbreak_escape","GFS h_max + pruning ",10,true,6,66985,820006,155746
"jailbreak_escape","GFS rp + pruning ",1,true,7,201189,1277294,305803
"jailbreak_escape","GFS rp + pruning ",2,true,7,196293,1242706,293004
"jailbreak_escape","GFS rp + pruning ",3,true,7,196446,1244090,293618
"jailbreak_escape","GFS rp + pruning ",4,true,7,199049,1262001,300413
"jailbreak_escape","GFS rp + pruning ",5,true,7,197523,1248612,288177
"jailbreak_escape","GFS rp + pruning ",6,true,7,201392,1278874,294769
"jailbreak_escape","GFS rp + pruning ",7,true,7,196630,1245877,285087
"jailbreak_escape","GFS rp + pruning ",8,true,7,198265,1254888,286989
"jailbreak_escape","GFS rp + pruning ",9,true,7,197586,1249127,193554
"jailbreak_escape","GFS rp + pruning ",10,true,7,217768,1395604,204176
"basketball_any","BFS",1,true,4,1078,30308,-5
"basketball_any","BFS",2,true,4,1058,30002,507
"basketball_any","BFS",3,true,4,893,23999,375
"basketball_any","BFS",4,true,4,2218,65881,1211
"basketball_any","BFS",5,true,4,1038,29680,476
"basketball_any","BFS",6,true,4,1028,29511,-13
"basketball_any","BFS",7,true,4,2218,65881,1104
"basketball_any","BFS",8,true,4,1058,29970,487
"basketball_any","BFS",9,true,4,2228,66018,1191
"basketball_any","BFS",10,true,4,923,24490,355
"basketball_any","BFS prune",1,true,4,897,24780,3710
"basketball_any","BFS prune",2,true,4,881,24546,4102
"basketball_any","BFS prune",3,true,4,744,20098,2555
"basketball_any","BFS prune",4,true,4,1621,46372,7308
"basketball_any","BFS prune",5,true,4,865,24296,3583
"basketball_any","BFS prune",6,true,4,858,24181,3599
"basketball_any","BFS prune",7,true,4,1621,46372,7763
"basketball_any","BFS prune",8,true,4,883,24550,4101
"basketball_any","BFS prune",9,true,4,1630,46491,7041
"basketball_any","BFS prune",10,true,4,767,20463,3144
"basketball_any","A* h+",1,true,3,183313,602450,57628
"basketball_any","A* h+",2,true,3,182915,601981,59006
"basketball_any","A* h+",3,true,3,177737,666819,69773
"basketball_any","A* h+",4,true,3,176387,581677,60302
"basketball_any","A* h+",5,true,3,184638,601639,62245
"basketball_any","A* h+",6,true,3,184045,602562,62263
"basketball_any","A* h+",7,true,3,176337,581506,59566
"basketball_any","A* h+",8,true,3,182854,601188,61098
"basketball_any","A* h+",9,true,3,177353,582843,60459
"basketball_any","A* h+",10,true,3,179326,669251,71170
"basketball_any","A* h_max",1,true,4,840,21855,2334
"basketball_any","A* h_max",2,true,4,843,21896,2391
"basketball_any","A* h_max",3,true,4,726,18321,1952
"basketball_any","A* h_max",4,true,4,1184,31874,3108
"basketball_any","A* h_max",5,true,4,838,21861,1861
"basketball_any","A* h_max",6,true,4,839,21813,1791
"basketball_any","A* h_max",7,true,4,1191,32055,-189798
"basketball_any","A* h_max",8,true,4,843,21896,2395
"basketball_any","A* h_max",9,true,4,1185,31889,2970
"basketball_any","A* h_max",10,true,4,730,18387,1990
"basketball_any","A* rp",1,true,3,32586,686967,70712
"basketball_any","A* rp",2,true,4,248401,3037148,363782
"basketball_any","A* rp",3,true,3,23000,540576,58509
"basketball_any","A* rp",4,true,3,25113,604676,63989
"basketball_any","A* rp",5,true,3,16412,365046,38975
"basketball_any","A* rp",6,true,4,26829,656288,71701
"basketball_any","A* rp",7,true,4,34384,775718,-109765
"basketball_any","A* rp",8,true,4,33476,750558,80494
"basketball_any","A* rp",9,true,4,17331,417584,41265
"basketball_any","A* rp",10,true,4,135465,1385573,155300
"basketball_any","A* h+ + pruning ",1,true,3,77234,434649,66395
"basketball_any","A* h+ + pruning ",2,true,3,77620,437819,68861
"basketball_any","A* h+ + pruning ",3,true,3,79402,518163,96350
"basketball_any","A* h+ + pruning ",4,true,3,75531,427191,74289
"basketball_any","A* h+ + pruning ",5,true,3,78119,438378,79434
"basketball_any","A* h+ + pruning ",6,true,3,78126,439260,83536
"basketball_any","A* h+ + pruning ",7,true,3,75539,427301,81552
"basketball_any","A* h+ + pruning ",8,true,3,86018,466560,90881
"basketball_any","A* h+ + pruning ",9,true,3,75202,425332,85656
"basketball_any","A* h+ + pruning ",10,true,3,79172,515587,301555
"basketball_any","A* h_max + pruning ",1,true,4,848,25921,4500
"basketball_any","A* h_max + pruning ",2,true,4,847,25940,4248
"basketball_any","A* h_max + pruning ",3,true,4,724,21694,3611
"basketball_any","A* h_max + pruning ",4,true,4,1169,35236,6162
"basketball_any","A* h_max + pruning ",5,true,4,842,25827,4611
"basketball_any","A* h_max + pruning ",6,true,4,843,25845,4588
"basketball_any","A* h_max + pruning ",7,true,4,1172,35360,6337
"basketball_any","A* h_max + pruning ",8,true,4,847,25938,4694
"basketball_any","A* h_max + pruning ",9,true,4,1170,35249,6226
"basketball_any","A* h_max + pruning ",10,true,4,728,21767,4005
"basketball_any","A* rp + pruning ",1,true,3,16955,424910,89124
"basketball_any","A* rp + pruning ",2,true,3,83062,1282527,249351
"basketball_any","A* rp + pruning ",3,true,3,13223,353939,76122
"basketball_any","A* rp + pruning ",4,true,3,15813,431153,90790
"basketball_any","A* rp + pruning ",5,true,3,10194,274976,-134642
"basketball_any","A* rp + pruning ",6,true,4,14132,410414,81480
"basketball_any","A* rp + pruning ",7,true,4,893,31440,5694
"basketball_any","A* rp + pruning ",8,true,4,17196,470574,84920
"basketball_any","A* rp + pruning ",9,true,4,9691,269995,47002
"basketball_any","A* rp + pruning ",10,true,4,65115,928697,177261
"basketball_any","EFS h+",1,true,3,32364,157744,15558
"basketball_any","EFS h+",2,true,3,32428,157571,15864
"basketball_any","EFS h+",3,true,3,335122,1216360,131893
"basketball_any","EFS h+",4,true,3,29695,144598,13904
"basketball_any","EFS h+",5,true,3,32438,157726,15514
"basketball_any","EFS h+",6,true,3,32332,157752,15640
"basketball_any","EFS h+",7,true,3,28676,137775,13233
"basketball_any","EFS h+",8,true,3,32365,157804,14303
"basketball_any","EFS h+",9,true,3,28735,138018,11665
"basketball_any","EFS h+",10,true,3,334193,1212253,139847
"basketball_any","EFS h_max",1,true,3,5008,67109,6170
"basketball_any","EFS h_max",2,true,3,3189,42440,3836
"basketball_any","EFS h_max",3,true,3,33998,341429,34560
"basketball_any","EFS h_max",4,true,3,9114,141110,13714
"basketball_any","EFS h_max",5,true,3,3166,42101,3822
"basketball_any","EFS h_max",6,true,3,3171,42289,4008
"basketball_any","EFS h_max",7,true,3,9135,141285,14167
"basketball_any","EFS h_max",8,true,3,5029,67411,6268
"basketball_any","EFS h_max",9,true,3,9126,141504,13782
"basketball_any","EFS h_max",10,true,3,34377,344897,35186
"basketball_any","EFS rp",1,false,,1000000,3637277,385784
"basketball_any","EFS rp",2,true,3,252503,1005452,108374
"basketball_any","EFS rp",3,true,3,306268,1219105,128888
"basketball_any","EFS rp",4,true,3,900335,4233050,406205
"basketball_any","EFS rp",5,true,3,41358,218280,21376
"basketball_any","EFS rp",6,false,,1000000,4623766,433311
"basketball_any","EFS rp",7,true,3,890105,4190724,392487
"basketball_any","EFS rp",8,true,3,242467,973493,100188
"basketball_any","EFS rp",9,true,4,433059,1777727,179090
"basketball_any","EFS rp",10,true,3,97050,440100,39150
"basketball_any","EFS h+ + pruning ",1,true,3,14786,107953,12338
"basketball_any","EFS h+ + pruning ",2,true,3,14775,107718,13924
"basketball_any","EFS h+ + pruning ",3,true,3,103412,663298,126206
"basketball_any","EFS h+ + pruning ",4,true,3,12843,94138,11176
"basketball_any","EFS h+ + pruning ",5,true,3,14786,107955,13644
"basketball_any","EFS h+ + pruning ",6,true,3,14786,107955,14143
"basketball_any","EFS h+ + pruning ",7,true,3,12792,93925,12160
"basketball_any","EFS h+ + pruning ",8,true,3,14794,107981,13069
"basketball_any","EFS h+ + pruning ",9,true,3,12843,94141,12237
"basketball_any","EFS h+ + pruning ",10,true,3,103368,662859,130789
"basketball_any","EFS h_max + pruning ",1,true,3,2162,50754,5832
"basketball_any","EFS h_max + pruning ",2,true,3,1407,33421,3724
"basketball_any","EFS h_max + pruning ",3,true,3,7848,192539,26948
"basketball_any","EFS h_max + pruning ",4,true,3,4631,112508,15217
"basketball_any","EFS h_max + pruning ",5,true,3,1412,33560,3889
"basketball_any","EFS h_max + pruning ",6,true,3,1407,33426,3597
"basketball_any","EFS h_max + pruning ",7,true,3,4631,112514,16225
"basketball_any","EFS h_max + pruning ",8,true,3,2163,50984,199228
"basketball_any","EFS h_max + pruning ",9,true,3,4644,112778,16891
"basketball_any","EFS h_max + pruning ",10,true,3,7860,192794,28496
"basketball_any","EFS rp + pruning ",1,true,3,293902,1911569,347013
"basketball_any","EFS rp + pruning ",2,true,3,60032,426979,66755
"basketball_any","EFS rp + pruning ",3,true,3,86160,599563,97979
"basketball_any","EFS rp + pruning ",4,true,3,262200,1811024,353197
"basketball_any","EFS rp + pruning ",5,true,3,17507,138407,18701
"basketball_any","EFS rp + pruning ",6,true,3,411470,2787224,537634
"basketball_any","EFS rp + pruning ",7,true,4,78287,571524,105750
"basketball_any","EFS rp + pruning ",8,true,3,55921,407555,68012
"basketball_any","EFS rp + pruning ",9,true,4,118476,803742,147718
"basketball_any","EFS rp + pruning ",10,true,3,45433,327051,54589
"basketball_any","GFS h+",1,true,3,12099,45930,4995
"basketball_any","GFS h+",2,true,3,12106,46018,-188258
"basketball_any","GFS h+",3,false,,1000000,1682363,214365
"basketball_any","GFS h+",4,true,3,12011,45785,4618
"basketball_any","GFS h+",5,true,3,21576,73830,7100
"basketball_any","GFS h+",6,true,3,12086,45776,4829
"basketball_any","GFS h+",7,true,3,12007,45826,4610
"basketball_any","GFS h+",8,true,3,12099,45930,4701
"basketball_any","GFS h+",9,true,3,12005,45713,4481
"basketball_any","GFS h+",10,false,,1000000,1682077,216179
"basketball_any","GFS h_max",1,true,3,72027,786278,98011
"basketball_any","GFS h_max",2,true,3,2199,29687,2986
"basketball_any","GFS h_max",3,true,3,12762,152950,16727
"basketball_any","GFS h_max",4,true,3,1938,25049,2645
"basketball_any","GFS h_max",5,true,3,2223,30109,2698
"basketball_any","GFS h_max",6,true,3,2160,29113,3079
"basketball_any","GFS h_max",7,true,3,1982,25646,-190419
"basketball_any","GFS h_max",8,true,3,2182,29427,2653
"basketball_any","GFS h_max",9,true,3,1941,25091,2807
"basketball_any","GFS h_max",10,true,3,12769,153036,16961
"basketball_any","GFS rp",1,true,3,292676,500569,59924
"basketball_any","GFS rp",2,true,3,15032,62231,7197
"basketball_any","GFS rp",3,true,3,210650,328521,39388
"basketball_any","GFS rp",4,true,3,9542,31034,3949
"basketball_any","GFS rp",5,true,3,11148,53638,5499
"basketball_any","GFS rp",6,true,3,15750,68460,7742
"basketball_any","GFS rp",7,true,3,8915,29115,3067
"basketball_any","GFS rp",8,true,3,11496,51854,5852
"basketball_any","GFS rp",9,true,4,3854,8454,1015
"basketball_any","GFS rp",10,true,3,216668,346632,42219
"basketball_any","GFS h+ + pruning ",1,true,3,6865,37869,5985
"basketball_any","GFS h+ + pruning ",2,true,3,6865,37869,6648
"basketball_any","GFS h+ + pruning ",3,true,3,274038,1514730,311617
"basketball_any","GFS h+ + pruning ",4,true,3,6992,38164,6569
"basketball_any","GFS h+ + pruning ",5,true,3,9668,56768,9672
"basketball_any","GFS h+ + pruning ",6,true,3,6865,37869,6700
"basketball_any","GFS h+ + pruning ",7,true,3,7007,38295,7058
"basketball_any","GFS h+ + pruning ",8,true,3,6865,37869,6421
"basketball_any","GFS h+ + pruning ",9,true,3,6997,38158,5879
"basketball_any","GFS h+ + pruning ",10,true,3,274032,1514600,304752
"basketball_any","GFS h_max + pruning ",1,true,3,24043,530427,124465
"basketball_any","GFS h_max + pruning ",2,true,3,1373,25846,5462
"basketball_any","GFS h_max + pruning ",3,true,3,5976,138116,28879
"basketball_any","GFS h_max + pruning ",4,true,3,1348,25146,5362
"basketball_any","GFS h_max + pruning ",5,true,3,23998,529453,316427
"basketball_any","GFS h_max + pruning ",6,true,3,1373,25846,5243
"basketball_any","GFS h_max + pruning ",7,true,3,1365,25374,5797
"basketball_any","GFS h_max + pruning ",8,true,3,1373,25840,5619
"basketball_any","GFS h_max + pruning ",9,true,3,1350,25170,5764
"basketball_any","GFS h_max + pruning ",10,true,3,5976,138116,30661
"basketball_any","GFS rp + pruning ",1,true,3,35410,223993,45923
"basketball_any","GFS rp + pruning ",2,true,3,7834,50416,10658
"basketball_any","GFS rp + pruning ",3,true,3,53065,271740,52374
"basketball_any","GFS rp + pruning ",4,true,3,6105,29071,5835
"basketball_any","GFS rp + pruning ",5,true,3,6857,45604,10363
"basketball_any","GFS rp + pruning ",6,true,3,8314,57165,11819
"basketball_any","GFS rp + pruning ",7,true,3,5584,26424,5101
"basketball_any","GFS rp + pruning ",8,true,3,6997,43148,9695
"basketball_any","GFS rp + pruning ",9,true,4,2010,10017,2394
"basketball_any","GFS rp + pruning ",10,true,3,55237,286900,49946
"basketball_both","BFS",1,false,,1000000,20851228,3001520
"basketball_both","BFS",2,false,,1000000,20866774,3030457
"basketball_both","BFS",3,false,,1000000,20878062,2984320
"basketball_both","BFS",4,false,,1000000,21057729,3029371
"basketball_both","BFS",5,false,,1000000,20868875,3046974
"basketball_both","BFS",6,false,,1000000,20865767,2991660
"basketball_both","BFS",7,false,,1000000,21057121,3204201
"basketball_both","BFS",8,false,,1000000,20851743,3194468
"basketball_both","BFS",9,false,,1000000,21019893,2696788
"basketball_both","BFS",10,false,,1000000,20825069,2898246
"basketball_both","BFS prune",1,true,7,872283,16979681,6253968
"basketball_both","BFS prune",2,true,7,745528,13972557,4250133
"basketball_both","BFS prune",3,false,,1000000,20015144,8102947
"basketball_both","BFS prune",4,true,7,982671,20195948,8541621
"basketball_both","BFS prune",5,true,7,768631,14515953,4452188
"basketball_both","BFS prune",6,true,7,765556,14439658,4596197
"basketball_both","BFS prune",7,true,7,964305,19724197,7442324
"basketball_both","BFS prune",8,true,7,861321,16709881,5533664
"basketball_both","BFS prune",9,true,7,980659,20139737,6983017
"basketball_both","BFS prune",10,false,,1000000,20010933,6369178
"basketball_both","A* h+",1,false,,1000000,11589582,1671903
"basketball_both","A* h+",2,false,,1000000,11620799,1655139
"basketball_both","A* h+",3,false,,1000000,11352495,1676805
"basketball_both","A* h+",4,false,,1000000,11418669,1648208
"basketball_both","A* h+",5,false,,1000000,11190340,1529365
"basketball_both","A* h+",6,false,,1000000,11428051,1640206
"basketball_both","A* h+",7,false,,1000000,11451149,1592050
"basketball_both","A* h+",8,false,,1000000,11626757,1732561
"basketball_both","A* h+",9,false,,1000000,11291760,1567949
"basketball_both","A* h+",10,false,,1000000,11411530,1583823
"basketball_both","A* h_max",1,true,7,45173,949385,98725
"basketball_both","A* h_max",2,true,7,45050,944731,103270
"basketball_both","A* h_max",3,true,7,49440,1071083,114251
"basketball_both","A* h_max",4,true,7,45479,960637,100903
"basketball_both","A* h_max",5,true,7,46406,978037,106957
"basketball_both","A* h_max",6,true,7,45898,967873,106453
"basketball_both","A* h_max",7,true,7,45087,950473,104302
"basketball_both","A* h_max",8,true,7,45007,943770,97481
"basketball_both","A* h_max",9,true,7,45279,955801,97354
"basketball_both","A* h_max",10,true,7,49452,1070323,112321
"basketball_both","A* rp",1,true,7,498948,6463933,767184
"basketball_both","A* rp",2,true,7,506569,6638244,842112
"basketball_both","A* rp",3,true,7,559022,7499767,974991
"basketball_both","A* rp",4,true,7,620303,9203521,1071722
"basketball_both","A* rp",5,true,7,264927,4061084,667078
"basketball_both","A* rp",6,true,7,558133,8805325,1097157
"basketball_both","A* rp",7,true,7,600476,8819371,1062708
"basketball_both","A* rp",8,true,7,577078,8743982,1002763
"basketball_both","A* rp",9,true,7,436179,6124988,665879
"basketball_both","A* rp",10,true,7,251271,3495416,388527
"basketball_both","A* h+ + pruning ",1,true,7,752937,12023480,3486612
"basketball_both","A* h+ + pruning ",2,true,7,750295,12012189,3528626
"basketball_both","A* h+ + pruning ",3,true,7,785925,12920668,3735638
"basketball_both","A* h+ + pruning ",4,true,7,745241,12039920,3639716
"basketball_both","A* h+ + pruning ",5,true,7,775436,12393455,3733488
"basketball_both","A* h+ + pruning ",6,true,7,751576,12024096,3667003
"basketball_both","A* h+ + pruning ",7,true,7,746069,12057087,3680806
"basketball_both","A* h+ + pruning ",8,true,7,763666,12066693,3687879
"basketball_both","A* h+ + pruning ",9,true,7,749296,12055165,3525632
"basketball_both","A* h+ + pruning ",10,true,7,785512,12913890,3706286
"basketball_both","A* h_max + pruning ",1,true,7,24659,634252,125942
"basketball_both","A* h_max + pruning ",2,true,7,24578,632668,129882
"basketball_both","A* h_max + pruning ",3,true,7,25803,683729,153377
"basketball_both","A* h_max + pruning ",4,true,7,24517,634493,138541
"basketball_both","A* h_max + pruning ",5,true,7,24802,637778,134100
"basketball_both","A* h_max + pruning ",6,true,7,24538,631255,323239
"basketball_both","A* h_max + pruning ",7,true,7,24429,631521,133942
"basketball_both","A* h_max + pruning ",8,true,7,24678,633824,134323
"basketball_both","A* h_max + pruning ",9,true,7,24497,634018,330474
"basketball_both","A* h_max + pruning ",10,true,7,25815,683757,168495
"basketball_both","A* rp + pruning ",1,true,7,161953,2812379,685322
"basketball_both","A* rp + pruning ",2,true,7,129232,2266166,566126
"basketball_both","A* rp + pruning ",3,true,7,158426,2849520,703434
"basketball_both","A* rp + pruning ",4,true,7,188350,3563245,865935
"basketball_both","A* rp + pruning ",5,true,7,129344,2584713,434976
"basketball_both","A* rp + pruning ",6,true,7,162508,3401099,811779
"basketball_both","A* rp + pruning ",7,true,7,181660,3441194,772132
"basketball_both","A* rp + pruning ",8,true,7,166630,3378995,718394
"basketball_both","A* rp + pruning ",9,true,7,140798,2753779,588748
"basketball_both","A* rp + pruning ",10,true,7,118479,2156780,500904
"basketball_both","EFS h+",1,false,,1000000,3508086,423250
"basketball_both","EFS h+",2,false,,1000000,3550823,429890
"basketball_both","EFS h+",3,false,,1000000,3685432,425754
"basketball_both","EFS h+",4,false,,1000000,3411034,575537
"basketball_both","EFS h+",5,false,,1000000,3497179,456292
"basketball_both","EFS h+",6,false,,1000000,3498535,456594
"basketball_both","EFS h+",7,false,,1000000,3410664,413584
"basketball_both","EFS h+",8,false,,1000000,3552171,459681
"basketball_both","EFS h+",9,false,,1000000,3409075,407073
"basketball_both","EFS h+",10,false,,1000000,3685318,451040
"basketball_both","EFS h_max",1,false,,1000000,12037265,1229148
"basketball_both","EFS h_max",2,false,,1000000,12042367,1334731
"basketball_both","EFS h_max",3,false,,1000000,12216296,1371943
"basketball_both","EFS h_max",4,false,,1000000,12001874,1258943
"basketball_both","EFS h_max",5,false,,1000000,12041985,1345095
"basketball_both","EFS h_max",6,false,,1000000,12022268,1262475
"basketball_both","EFS h_max",7,false,,1000000,11989395,1281486
"basketball_both","EFS h_max",8,false,,1000000,12033021,1251994
"basketball_both","EFS h_max",9,false,,1000000,12006447,1345414
"basketball_both","EFS h_max",10,false,,1000000,12228226,1268547
"basketball_both","EFS rp",1,false,,1000000,3637277,387333
